Algorithm, method_start, restart, dimension, step, a, s1, s2, fes, fx
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00012, 0.80552, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00012, 0.80552, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00012, 1.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00012, 1.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00001, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00001, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00012, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00012, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00062, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00062, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00196, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00196, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00480, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00480, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00994, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.00994, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.01842, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.01842, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.03143, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.03143, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.05034, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.05034, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.07673, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.07673, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.11235, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.11235, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.15911, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.15911, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.21916, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.21916, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.29478, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.29478, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.38846, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.38846, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.50288, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.50288, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.64089, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.64089, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.80552, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 0.80552, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 1.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00062, 1.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00001, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00001, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00012, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00012, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00062, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00062, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00196, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00196, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00480, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00480, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00994, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.00994, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.01842, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.01842, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.03143, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.03143, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.05034, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.05034, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.07673, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.07673, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.11235, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.11235, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.15911, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.15911, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.21916, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.21916, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.29478, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.29478, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.38846, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.38846, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.50288, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.50288, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.64089, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.64089, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.80552, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 0.80552, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 1.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00196, 1.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00001, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00001, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00012, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00012, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00062, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00062, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00196, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00196, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00480, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00480, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00994, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.00994, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.01842, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.01842, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.03143, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.03143, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.05034, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.05034, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.07673, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.07673, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.11235, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.11235, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.15911, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.15911, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.21916, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.21916, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.29478, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.29478, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.38846, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.38846, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.50288, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.50288, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.64089, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.64089, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.80552, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 0.80552, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 1.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00480, 1.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00001, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00001, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00012, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00012, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00062, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00062, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00196, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00196, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00480, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00480, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00994, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.00994, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.01842, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.01842, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.03143, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.03143, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.05034, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.05034, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.07673, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.07673, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.11235, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.11235, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.15911, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.15911, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.21916, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.21916, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.29478, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.29478, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.38846, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.38846, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.50288, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.50288, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.64089, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.64089, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.80552, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 0.80552, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 1.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.00994, 1.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00001, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00001, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00012, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00012, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00062, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00062, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00196, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00196, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00480, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00480, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00994, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.00994, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.01842, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.01842, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.03143, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.03143, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.05034, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.05034, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.07673, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.07673, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.11235, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.11235, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.15911, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.15911, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.21916, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.21916, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.29478, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.29478, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.38846, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.38846, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.50288, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.50288, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.64089, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.64089, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.80552, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 0.80552, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 1.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.01842, 1.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00001, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00001, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00012, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00012, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00062, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00062, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00196, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00196, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00480, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00480, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00994, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.00994, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.01842, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.01842, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.03143, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.03143, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.05034, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.05034, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.07673, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.07673, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.11235, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.11235, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.15911, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.15911, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.21916, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.21916, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.29478, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.29478, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.38846, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.38846, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.50288, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.50288, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.64089, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.64089, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.80552, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 0.80552, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 1.00000, 39, 0.000183
ANM, minimalPosBasis, oriented, 20, default, 1.00300, 0.03143, 1.00000, 10, 0.000242
NM, minimalPosBasis, oriented, 20, default, 1.00300, 0.05034, 0.00000, 39, 0.000183
